"Data Source","World Development Indicators",

"Last Updated Date","2026-07-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Early-demographic dividend","EAR","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.300494875902852","0.310689981470041","0.31683937633078","0.31767951022978","0.357721081603256","0.368673324809589","0.367440163426433","0.386518349333816","0.36776442231113","0.267260408758327","0.241180552163667","0.29860658390303","0.327812034085673","0.357621399032299","0.37051222526465","0.390082400796789","0.411397442598804","0.428837853000729","0.484237289199021","0.467941972910594","0.503995944305429","0.527572333812714","0.549960871952422","0.540855147379124","0.541231103859059","0.549392960000155","0.543826095333172","0.528539717197418","0.517270743846893","0.494702249765396","0.473994910717011","0.448739469051361","0.428779242654727","0.422329283911314","0.430740974308494","0.425220703426529",
"Egypt, Arab Rep.","EGY","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.460036472457643","0.516743317149525","0.597943488717907","0.633332732497365","0.672483347815794","0.7337600486674","0.771783729831489","0.833631687497435","0.843967730683599","0.839842868263719","0.853633230356826","0.850427545494167","0.863923181803219","0.904615562126923","0.983730007399745","1.0130817732074","1.05510660113741","1.156667958715","1.27329484145645","1.40704141399742","1.53064743066604","1.67461729049683","1.73812182135184","1.85652273086132","2.12936870268238","2.25048568402486","2.49919886929529","3.16914701461792","3.58117437362671","3.89337968826294","3.69509267807007","3.8546199798584","3.97385404919073","4.78237501847469","6.23876003840203","7.58370974796763",
"Euro area","EMU","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.06249161416466","1.0235344509527","1.22411015122166","1.3344552292172","1.42938614307456","1.45991599907571","1.57519915055871","1.5892319204323","1.94218944755412","2.1858011226335","2.49993009512358","2.98774829492708","3.63104650843245","3.78906190065453","4.09451946789363","4.27705996417702","4.87080329805048","6.26924232719157","5.18879838711628","6.0772179935858","6.37545049576222","6.06140894105022","6.02877801055876","5.77168411573234","5.74096300770369","5.39268779754639","4.96084139586241","4.69091466303122","5.01428809751443","4.93847894668579","","","","",
"Spain","ESP","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.617949","0.639188","0.666885","0.681001","0.692634","0.711877","0.722245","0.723644","0.723781","0.73921","0.739619","0.747598","0.742312","0.759318","0.765976","0.769508","0.736159","0.73227","0.725862","0.718327","0.727131","0.714129","0.694976","0.6748","0.662359","0.66474","0.642644","0.630839","0.631798","0.604131","0.606275","0.58847","0.55926","0.556506","0.562107","0.570991",
"Estonia","EST","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0045159522586121","0.0101592046177188","0.096710479140308","0.174588","0.238747","0.307408","0.377198","0.409474","0.435394","0.462332","0.46876","0.487921","0.486245","0.485808","0.493701","0.503328","0.520905","0.551077","0.545055","0.516865","0.512242","0.5116","0.521063","0.522424","0.52689","0.53758","0.527849","0.534908","0.538757","0.52869","0.515202","0.5341","0.560333","0.572987","0.576166","0.584555",
"Ethiopia","ETH","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.30103354999105","1.49864521536657","1.6928407982536","1.87484978408862","1.88945945481846","2.08580824434276","2.05320682245251","2.02257169200624","1.99709025190693","2.01299419504164","2.10225756341616","1.93763603549094","1.83888957550276","2.03353031000399","2.05773476068033","2.19221082771198","2.37230468748906","2.70747675798704","3.46146586303349","4.27094342989242","4.28061851026844","5.03550291061401","6.61676879404236","7.02923105524662","7.0664702105877","7.65418596878957","7.91032495172366","8.33639240264893","9.31989192962646","10.3675975799561","11.7911653518677","13.7311124801636","17.2633656192497","22.1265402742069","27.1045539967632","30.7650224136466",
"European Union","EUU","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.005162","0.987025","0.973657","0.967904","0.965154","0.985051","0.991636","0.989122","0.991466","0.992037","0.983787","1.002749","0.998133","1.002074","0.973313","0.979424","0.953073","0.934638","0.912125","0.896061","0.900732","0.898068","0.908495","0.905357","0.90721","0.907748","0.880895","0.863657","0.853746","0.826328","0.802112","0.790539","0.770918","0.770345","0.753945","0.754195",
"Fiji","FJI","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.647576255792932","0.663933376821585","0.690079570872333","0.722888207589353","0.713636452136212","0.706882377899916","0.714085658618594","0.725075921296385","0.770420750684214","0.810810333514459","0.7554291583858","0.762770598004213","0.775632810393564","0.819204423873736","0.815254911335836","0.842998294946533","0.848419537115228","0.851023189825567","0.852955313245334","0.8595159897885","0.885114981409079","0.948667109012604","0.929814843632577","0.93485934843799","0.932632883062748","0.911280753973239","0.937498468146302","0.939452171325684","0.960431039333344","0.972497940063477","0.935144364833832","0.910048425197601","0.918217936754945","0.909830706289817","0.942012332041687","0.934666867351328",
"France","FRA","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.025418","1.016227","1.013658","1.005612","0.993971","0.98476","0.981183","0.969165","0.961518","0.952721","0.930052","0.911776","0.900678","0.929961","0.935225","0.916458","0.894884","0.888602","0.881874","0.862542","0.854875","0.841361","0.844301","0.811643","0.807565","0.808694","0.780044","0.770109","0.756166","0.705954","0.693052","0.703945","0.682729","0.678524","0.681239","0.677618",
"Faroe Islands","FRO","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.35256798523733","6.41429591368997","6.77763396381815","6.57741153207814","6.30218838864158","6.29068301504234","6.34819151314729","6.59667124946978","7.04860647301933","6.95062971115112","6.69964343061627","6.76000199752143","6.60500877907687","6.37792730331421","6.30552160356804","6.25954159690578","6.22980312304618","",
"Micronesia, Fed. Sts.","FSM","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.868915823080393","0.88336876925372","0.889860827098985","0.895440631976591","0.89964735719576","0.894288451661804","0.894567810153697","0.88503663258565","0.90153633208029","0.881787822741595","0.871261854105906","0.861520528497758","0.849119460019057","0.829602803280067","0.815758879542625","0.807300850535689","0.79595078321184","0.797491071827761","0.828121722914707","0.862301503763916","0.882988437562147","0.879293960153449","0.92300947913154","0.913381545379715","0.927239741793669","0.86897160859895","0.890945112539156","0.946637692424728","1.00594447145015","0.957243657272113","0.910429814068035","0.886870916030328","0.906163876973741","0.921787754114453","0.954938228573462","0.95865080658499",
"Gabon","GAB","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","146.779135691824","125.840384272725","123.299694807913","119.831119770011","171.9429127614","170.667070134005","190.329606196144","188.874110289709","153.55445700063","180.469784090146","226.042263388713","207.242305539473","205.817508311669","201.394475769265","211.349932921739","246.103135914203","262.300026630725","266.187190317151","314.637406563173","256.188039632467","295.038285881166","325.732543945313","324.672801964038","313.33587842154","305.866491635978","291.221671949243","282.679241786938","271.626159667969","274.421081542969","273.352203369141","262.635467529297","244.922546386719","262.405459108734","227.844268825763","231.6583571757","216.420044727798",
"United Kingdom","GBR","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.651578","0.672007","0.672865","0.66872","0.65686","0.712913","0.712844","0.708637","0.720671","0.725819","0.704372","0.694551","0.689877","0.695928","0.687912","0.707619","0.69664","0.709103","0.701691","0.709725","0.702443","0.706052","0.701634","0.695248","0.698444","0.692551","0.688603","0.684601","0.687714","0.669665","0.653446","0.668934","0.633175","0.660709","0.664153","0.677133",
"Georgia","GEO","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.42012608653277E-07","8.48037495120885E-07","1.17546927518972E-05","0.0017848911427569","0.107326982270467","0.27619343478463","0.38793798574064","0.406283489439613","0.429652156305944","0.464873912701654","0.475842923421307","0.49037465377975","0.511452353477603","0.518733334809136","0.547752183368209","0.573243106047758","0.60306903660421","0.642750864213563","0.691090327023834","0.672184335918192","0.75846868355388","0.811295330524445","0.743673981829331","0.725892425915326","0.724575737652637","0.755844016936428","0.75056031815742","0.80830192565918","0.810541391372681","0.797049462795258","0.796508133411407","0.865621149539948","0.873888015814541","0.867549901216465","0.887666169870326","0.903514180711349",
"Ghana","GHA","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0172229476531372","0.019998353868997","0.0217329251852238","0.0279716767885835","0.035638294557521","0.0499319978149189","0.068568451773213","0.0805220550953174","0.0932023603911411","0.104741619302452","0.130311081157497","0.171814001935954","0.207790472699698","0.26225770370444","0.292038898703269","0.32553187318178","0.35617906063167","0.40263068743152","0.471694217106667","0.542248034001112","0.624646347440148","0.697181165218353","0.760881671213248","0.871647762186301","1.02569231218683","1.2319478577983","1.49273430727059","1.69359111785889","1.81923377513885","1.90021753311157","2.03251671791077","2.14874577522278","2.57145102292101","3.47419917524807","4.26723310217426","4.75008975177416",
"Gibraltar","GIB","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","458.161746195402","557.59616778618","688.117870084561","676.713799069377","672.02814879719","697.40050141814","695.450038847442","693.465226351112","708.557220763507","728.207863618759","756.939700137642","753.243795993838","744.927493655598","846.73346344844","960.790733633506","1186.74944817492","1583.93198080143","1752.17467935732","2006.22358081005","2029.23845254135","2327.7103186553","2485.90087890625","2729.40340394865","2806.85647759278","2865.0392114501","2899.10785161767","2831.13495412508","2819.40551757813","2956.56860351563","3049.65771484375","3024.84619140625","3108.34375","2983.35938744689","3052.18339989862","3181.20500097004","3286.09262410062",
"Gambia, The","GMB","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.36222850443498","2.47360934900172","2.59069223184023","2.66084335022503","2.7036261718519","2.7530546694629","2.78227872567018","2.84027252432298","2.87941746381445","2.9624837765487","2.96108712412271","3.33391117070973","3.81156857295277","4.76159185104773","9.00440432979574","9.08982079052625","8.93280652913098","9.08114266832039","9.13006786077572","9.48364242446811","9.89863380257085","10.1419715881348","10.7593017516153","11.7161744085834","12.2586085125174","13.231134230546","14.0085076067416","14.6875677108765","14.7201194763184","15.2599792480469","14.6587619781494","14.7418222427368","14.97642146813","16.4233646342791","16.9545354395068","17.7935316169312",
"Guinea-Bissau","GNB","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.5738155494081","43.1564690778736","69.613661984352","101.362722769529","122.317312266934","173.394353333115","237.082966212969","312.627708902039","341.120737035778","294.577173239488","221.995171146721","225.274235401606","229.312349758167","223.590177005978","205.801473355008","205.759485281514","191.134053661797","197.239756668216","218.20869155687","208.57530343543","216.81758268515","230.39176940918","231.436308045981","228.249067705342","221.127199651877","220.453013565298","220.773659150318","218.427780151367","218.222854614258","211.497299194336","208.34016418457","203.716125488281","197.397962018897","197.932848260615","195.690135293345","198.582744438309",
"Equatorial Guinea","GNQ","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","140.016403637528","140.247053150791","115.972913932132","110.236662516025","134.403898676324","141.75507677927","140.349691900506","119.831246672626","81.0940293169645","111.273891016538","159.472589162812","137.289940638588","133.049213856133","131.302577697322","149.502353155568","206.676453013438","226.510347435106","227.234575731369","267.170405898847","210.221587084232","259.42770814686","297.509490966797","294.449643532044","288.524323974565","282.488476354166","275.256840579949","265.282044557899","245.970474243164","244.417373657227","242.327987670898","242.573852539063","228.967514038086","261.006197061617","242.255040389526","248.739563790205","238.615174467719",
"Greece","GRC","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.335502","0.388744","0.43633","0.487726","0.530927","0.570943","0.601375","0.627141","0.647877","0.67328","0.669545","0.668523","0.662967","0.685131","0.694587","0.708976","0.692607","0.71818","0.707951","0.704086","0.722182","0.713163","0.684663","0.631286","0.611135","0.60907","0.58858","0.575041","0.564857","0.540972","0.530251","0.520812","0.502755","0.506626","0.515086","0.526872",
"Grenada","GRD","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.65263602573622","1.70519875109756","1.73408685828926","1.72583908801797","1.7436755880495","1.76001068888237","1.77456908027309","1.77562029483496","1.7864015687348","1.78122972339592","1.78867075944069","1.78679005383045","1.76599604927713","1.73047003468951","1.71938273445786","1.70861798664849","1.73428858748961","1.72770640309205","1.82807050817953","1.81668457273947","1.80348339013611","1.77099478244781","1.81088910884056","1.79000290518369","1.76332675424059","1.77640442684524","1.78124296159634","1.75041949748993","1.70418763160706","1.71770310401917","1.68615663051605","1.69825077056885","1.6114828054419","1.62322133398798","1.56397530306305","1.53137011170231",
"Greenland","GRL","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.5399932486698","5.5316048333896","5.49195205286214","5.42069110930475","5.33222661595194","5.33009489956895","5.2855689012718","5.22177571147441","5.21426562249663","5.19603168506132","5.18815104983854","5.24652969270142","5.32655944965436","5.56467815108233","5.38977957633998","5.05716881923088","5.01569188479526","4.88106791517809","4.69238655154128","4.92192326205371","4.96142488453074","5.00133169533115","5.07906362585446","5.04737585716883","5.01010184738356","5.36832327144233","5.5059188858133","5.5857400894165","5.5727136828431","5.53253136418962","5.51685943709696","5.2741265296936","5.19997209139189","5.10788380262313","","",
"Guatemala","GTM","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0018998404469","1.28869558132507","1.37163430785762","1.53421508962974","1.67822658317243","1.78624031802571","1.91024372190978","2.03292234372619","2.20135915319014","2.28007662975168","2.3818548176859","2.50626115979948","2.62756338729531","2.69190130904841","2.77931931226587","2.84757870213258","2.89999496869695","3.02440093756339","3.24637302448729","3.34263143722076","3.47216481062683","3.63653254508972","3.54711441145588","3.5143247804835","3.46321590831435","3.33602577933495","3.35347846470893","3.32418703342023","3.29055680271627","3.22869804185546","3.15825575504794","3.21316480636597","3.19080092519734","3.27732812819395","3.31562389582393","3.33451157924276",
"Guam","GUM","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.2742806232408","39.1893799269404","42.6462259217913","48.7203106331237","56.0598282324528","61.1925237963686","62.4543525970561","62.2817116491148","63.418794269139","69.544243327415","72.4825855707344","71.1146768709438","71.8602885484161","73.7941357408305","76.7305132297639","80.0761633967145","82.0519384094089","90.0273880968541","96.7648999744447","97.2807009361905","99.9304939513635","100.269470214844","104.698057163854","101.90793237296","101.375412205949","102.094796608881","105.270612299159","104.212295532227","100.972465515137","100.869819641113","83.9942855834961","89.9150695800781","94.0685987686788","77.9339679099584","77.0796036657078","69.0331367456556",
"High income","HIC","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.75560879584341","6.07621041251752","6.52892551317074","6.92706280773142","7.21097253679181","7.35525434014001","7.64799679135092","7.95142334372178","7.9589722180181","7.52648969736795","7.10996946119049","6.83004578942292","6.49673621443817","5.98820145585682","5.62199372240795","5.44289777156787","5.25182907768579","5.27372313562501","5.24033780971852","5.18865962108716","5.1402326879187","5.23263931274414","5.46310859628999","5.56565885386855","5.73436990761836","5.86912301261529","5.98074194926428","6.07040023803711","6.24729061126709","6.18961668014526","6.14700174331665","5.87204074859619","5.57469182190402","5.53125165022491","5.62173577880171","5.52457295433365",
"Honduras","HND","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.70952763320423","5.61195499653389","5.79941603557671","6.00589389370471","5.76217423367143","5.87531283042013","5.95019503529658","6.15822346112781","6.21976717528239","6.04325983948836","6.26659638211708","6.62405671032399","6.8574351456075","7.11199251897768","7.37260141713191","7.66881302938687","7.83730241898352","8.1361345375803","8.60420319097106","9.20596526175553","9.52073594740516","10.0565614700317","10.323428360612","10.2382117842005","10.2576082952577","10.2860294736705","10.1593988234018","10.0832586288452","10.4576015472412","10.6014041900635","10.5345764160156","10.5899238586426","10.8074212481727","11.0520529000976","11.2912473033807","11.8640844280338",
"Heavily indebted poor countries (HIPC)","HPC","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00084036820060033","0.00162002902496837","0.0110059097726278","0.16844670513884","0.349243593558366","0.422482271811966","0.431510223530479","0.454404857087362","0.484959047474992","0.497225742591732","0.502447517686668","0.514052349840653","0.514876699671397","0.528810096781116","0.532017700731362","0.543301347866968","0.519602266099119","0.512946714510898","0.513954410250092","0.509746430783773","0.514247599938894","0.498061358852654","0.486316401227128","0.474499984040339","0.470301429076063","0.466173586897839","0.448868107019075","0.441259811543299","0.439450664962738","0.42046941270084","0.410332855869259","0.407277953564341","0.416285914711201","0.429571541796623","0.448418364962435","0.470813052018898",
"Haiti","HTI","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.76739076335849","1.95934962085204","2.31623017906933","2.67748395803972","4.10811231479148","4.66607277665933","5.03932947084939","5.58438469628339","6.30413930567578","6.65325857953573","7.22519146614538","8.00222340712746","8.68516130774171","10.0488371848514","11.6746160076247","12.4598265549217","13.7210504563579","13.9084785855134","15.3751355577544","17.0536929823265","18.0947103317847","18.4949626922607","20.0001761591942","20.66374718957","21.1849011772733","22.6450678685725","24.4649311750741","27.4248027801514","30.6184539794922","35.1456756591797","41.5539588928223","47.4995269775391","57.6759375340431","72.6227604240472","85.9464526212732","112.359715746475",
"Hungary","HUN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.9099595444692","30.075264","35.729972","42.329415","49.522462","61.472314","73.855397","87.377995","97.816595","104.545883","110.049076","114.41857","118.141282","122.020996","128.395563","130.929945","131.519432","134.041265","131.005355","127.627536","126.446576","124.271836","125.623608","124.979432","129.414974","132.55351","132.033797","136.036522","139.092451","138.79714","141.838435","148.351175","155.230128","169.087073","175.578089","183.57556",
"IBRD only","IBD","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA & IBRD total","IBT","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","350.176983086282","368.417935900236","386.464428214204","449.820131955825","474.665668148349","510.861176252744","545.204681977847","603.340127603814","1045.72870794496","1177.15845260329","1386.45158487915","1549.75899105326","1616.02070691722","1671.69419374265","1767.11688011046","1958.95419045259","2168.0609222104","2348.52612063667","2722.32644194473","2929.52347946029","3336.15075047282","3512.75390625","3577.51892380765","3781.77823687054","4056.66266202967","4390.64649743196","4566.57066796941","4756.1689453125","4833.59912109375","4847.4453125","4791.0068359375","4808.42919921875","4918.70420995171","4815.77343325049","4740.937043293","4720.99750025346",
"IDA only","IDX","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.49548841099049","6.0467290594668","6.44202320594129","6.91345031603857","7.44446172370012","7.95239418872014","8.4009872069532","8.79341997557107","9.39223158546742","9.54534638142216","9.67413340555159","9.76533140562836","9.97319728795462","10.1583819921029","10.458746483246","10.7108919435023","11.2633636132263","11.7278022158895","12.5639813422269","13.3660920634206","14.5956322636061","15.5495491027832","16.1356633063104","17.2883428104744","18.3007666190468","19.1154412106207","19.7442391048838","20.4555778503418","20.4745960235596","20.2395000457764","20.3193664550781","20.7278957366943","20.4927049140107","20.4553387219722","20.4522424138694","20.0886288014602",
"Not classified","INX","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.783812","0.77183","0.775855","0.797117","0.793677","0.800964","0.807329","0.834408","0.863303","0.913882","0.943627","0.969447","0.981997","1.004008","0.991257","1.011707","0.978447","0.95761","0.944447","0.900841","0.849744","0.831513","0.823072","0.811228","0.819041","0.809686","0.794289","0.794405","0.792214","0.794143","0.775446","0.751895","0.721422","0.740333","0.740894","0.750891",
"Iran, Islamic Rep.","IRN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.6739217701494","117.466494541528","148.547776803131","217.512630092714","285.227721222995","385.35625213578","487.542748835653","553.700531047219","598.915041155609","777.811313643886","950.190258479443","1066.84780260202","1347.60735138273","1495.11607436932","1815.70702561496","2115.53436461834","2351.51718081877","2814.6762934561","3297.8030925461","3428.30798308108","3925.1119545006","4758.86962890625","6093.5625","8503.8466796875","9758.5537109375","10701.5615234375","11796.810546875","13061.294921875","16923.19921875","23549.041015625","32954.5859375","50488.171875","71211.4312451727","94280.2670719049","118096.561683588","147937.809998602",
"Iraq","IRQ","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.9271396272273","60.0559009686002","113.056724013853","93.9676162110795","158.582506302407","193.444033357328","152.95389485158","162.915273797009","181.897770051504","207.795278075233","273.714727148813","326.740929380693","364.055977295882","464.953060518186","371.894865460118","428.374128932184","523.340209960938","524.502670462541","528.635410131546","553.360835974816","555.267500826667","563.814832515689","552.902282714844","554.960876464844","547.339233398438","484.264739990234","554.465393066406","657.110311889676","535.22554911293","545.082245539464","492.933552332882",
"Iceland","ISL","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.297073","70.541136","71.348377","70.973079","71.298412","71.927537","74.118791","73.660811","76.658219","79.246596","84.704674","88.304268","91.105413","92.614881","93.296591","95.840665","101.655098","107.340386","114.527003","121.915984","132.91871","135.152004","136.96767","137.022617","138.547869","141.974926","140.02995","138.277175","140.970278","138.667852","143.25338","142.588157","134.899492","137.850321","141.758111","151.367985",
"Israel","ISR","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.70674","1.983234","2.172858","2.357943","2.598105","2.775539","2.978542","3.169283","3.346311","3.504641","3.434893","3.416906","3.462676","3.621458","3.535081","3.716937","3.804289","3.732781","3.867205","3.991334","3.990703","3.944763","3.955358","3.839566","3.940387","3.923925","3.788511","3.751633","3.784664","3.816864","3.746701","3.657664","3.442983","3.456822","3.50198","3.487723",
"Italy","ITA","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.691461","0.71955","0.734248","0.745119","0.755385","0.776313","0.797664","0.804166","0.799785","0.806447","0.805086","0.816362","0.823489","0.833524","0.851953","0.855139","0.823022","0.809227","0.783694","0.770943","0.773348","0.758687","0.747731","0.737299","0.739644","0.738694","0.700544","0.689895","0.681219","0.647298","0.632292","0.625356","0.59129","0.601949","0.599627","0.610275",
